brand_clean_encoded,condition_encoded,location_clean_encoded,phone_model_clean_encoded,storage_gb,ram_gb,is_member_flag,price,title,brand,model,condition,location,storage,ram,phone_model,brand_clean,location_clean,phone_model_clean
1,0,10,81,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,224000.0,Google Pixel 9 Pro XL (Brand New),Google,Pixel 9 Pro XL,Brand New,Kurunegala,Unknown,Unknown,Pixel 9 Pro XL,Google,Kurunegala,Pixel 9 Pro XL
0,0,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,409900.0,Apple iPhone 17 Pro Max eSIM 256GB (Brand New),Apple,iPhone 17 Pro Max eSIM 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max eSIM,Apple,Colombo,Other
0,1,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,100000.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Colombo,128GB,Unknown,iPhone 13,Apple,Colombo,iPhone 13
0,1,4,108,1.1670253922213827,-0.04410889209389428,0.7196605824810245,90000.0,Apple iPhone 13 mini 256GB (Used),Apple,iPhone 13 mini 256GB,Used,Colombo,256GB,Unknown,iPhone 13 mini,Apple,Colombo,iPhone 13 mini
0,1,6,115,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,162000.0,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,Used,Gampaha,128GB,Unknown,iPhone 15,Apple,Gampaha,iPhone 15
0,1,4,108,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,85000.0,Apple iPhone 13 mini 128GB (Used),Apple,iPhone 13 mini 128GB,Used,Colombo,128GB,Unknown,iPhone 13 mini,Apple,Colombo,iPhone 13 mini
7,1,3,11,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,12000.0,Oppo A3s (Used),Oppo,A3s,Used,Batticaloa,Unknown,Unknown,A3s,Oppo,Batticaloa,A3s
1,0,4,78,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,157990.0,Google Pixel 8 Pro 5G|8GB|128GB (Brand New),Google,Pixel 8 Pro 5G|8GB|128GB,Brand New,Colombo,8GB,8GB,Pixel 8 Pro,Google,Colombo,Pixel 8 Pro
0,1,4,102,-0.12036940167494091,10.69233543096353,0.7196605824810245,98000.0,Apple iPhone 12 Pro 128GB /256GB (Used),Apple,iPhone 12 Pro 128GB /256GB,Used,Colombo,128GB,128GB,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
14,1,8,67,-1.2870709336434842,-0.04410889209389428,-1.3895439382722716,59000.0,Xiaomi Redmi Note 13 Pro Plus 12GB 256GB (Used),Xiaomi,Redmi Note 13 Pro Plus 12GB 256GB,Used,Kalutara,12GB,Unknown,Note 13 Pro Plus,Xiaomi,Kalutara,Other
14,1,0,12,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,28000.0,Xiaomi Redmi A5 (Used),Xiaomi,Redmi A5,Used,Ampara,Unknown,Unknown,A5,Xiaomi,Ampara,A5
0,1,6,99,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,70000.0,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,Used,Gampaha,Unknown,Unknown,iPhone 11 Pro,Apple,Gampaha,iPhone 11 Pro
0,1,4,138,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,46500.0,Apple iPhone XS Max 256GB (Used),Apple,iPhone XS Max 256GB,Used,Colombo,256GB,Unknown,iPhone XS Max,Apple,Colombo,iPhone XS Max
10,1,4,20,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,13000.0,Samsung Galaxy A10s (Used),Samsung,Galaxy A10s,Used,Colombo,Unknown,Unknown,Galaxy A10s,Samsung,Colombo,Galaxy A10s
13,1,14,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,17900.0,Vivo Y19 8/256GB (Used),Vivo,Y19 8/256GB,Used,Ratnapura,256GB,Unknown,Y19 8,Vivo,Ratnapura,Other
0,1,3,128,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,13500.0,Apple iPhone 7 (Used),Apple,iPhone 7,Used,Batticaloa,Unknown,Unknown,iPhone 7,Apple,Batticaloa,iPhone 7
8,1,5,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,22000.0,Moto G04s Motorola (Used),Other,Moto G04s Motorola,Used,Galle,Unknown,Unknown,Moto G04s Motorola,Other,Galle,Other
1,1,4,74,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,69500.0,Google Pixel 7 128GB (Used),Google,Pixel 7 128GB,Used,Colombo,128GB,Unknown,Pixel 7,Google,Colombo,Pixel 7
10,1,9,67,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,18500.0,Samsung Galaxy S9+ 6GB 64GB (Used),Samsung,Galaxy S9+ 6GB 64GB,Used,Kandy,6GB,Unknown,Galaxy S9,Samsung,Kandy,Other
0,1,4,106,1.1670253922213827,-0.04410889209389428,0.7196605824810245,134999.0,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,80000.0,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,Used,Colombo,128GB,Unknown,iPhone 12,Apple,Colombo,iPhone 12
0,1,4,104,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65000.0,Apple iPhone 12 mini 128GB (Used),Apple,iPhone 12 mini 128GB,Used,Colombo,128GB,Unknown,iPhone 12 mini,Apple,Colombo,iPhone 12 mini
0,1,4,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,95800.0,Apple iPhone 12 Pro (Used),Apple,iPhone 12 Pro,Used,Colombo,Unknown,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
0,1,4,117,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,197999.0,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,Used,Colombo,128GB,Unknown,iPhone 15 Pro,Apple,Colombo,iPhone 15 Pro
0,1,4,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,98000.0,Apple iPhone 12 Pro (Used),Apple,iPhone 12 Pro,Used,Colombo,Unknown,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
0,1,4,100,1.1670253922213827,-0.04410889209389428,0.7196605824810245,90000.0,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,Used,Colombo,256GB,Unknown,iPhone 11 Pro Max,Apple,Colombo,iPhone 11 Pro Max
0,1,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,81999.0,Apple iPhone 12 128 GB Gg (Used),Apple,iPhone 12 128 GB Gg,Used,Gampaha,128GB,Unknown,iPhone 12 g,Apple,Gampaha,Other
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65000.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
10,0,9,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,167900.0,Samsung Galaxy A56 8/256GB (Brand New),Samsung,Galaxy A56 8/256GB,Brand New,Kandy,256GB,Unknown,Galaxy A56 8,Samsung,Kandy,Other
0,1,4,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,96000.0,Apple iPhone 12 Pro (Used),Apple,iPhone 12 Pro,Used,Colombo,Unknown,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,62800.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
8,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,35000.0,Nubia Neo 8 256GB (Used),Other,Nubia Neo 8 256GB,Used,Colombo,256GB,Unknown,Nubia Neo 8,Other,Colombo,Other
0,1,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,74999.0,Apple iPhone 11 128 GBGg (Used),Apple,iPhone 11 128 GBGg,Used,Gampaha,128GB,Unknown,iPhone 11 g,Apple,Gampaha,Other
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,61900.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Colombo,Unknown,Unknown,iPhone 11,Apple,Colombo,iPhone 11
14,1,4,67,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,23500.0,Xiaomi Poco M4 Pro 5G 6GB 128GB (Used),Xiaomi,Poco M4 Pro 5G 6GB 128GB,Used,Colombo,6GB,Unknown,M4 Pro,Xiaomi,Colombo,Other
8,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,65000.0,iqoo NEO 10R 12+256 (Used),Other,iqoo NEO 10R 12+256,Used,Colombo,Unknown,Unknown,iqoo NEO 10R 12+256,Other,Colombo,Other
1,0,4,77,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,136990.0,Google Pixel 8 5G|8GB|128GB (Brand New),Google,Pixel 8 5G|8GB|128GB,Brand New,Colombo,8GB,8GB,Pixel 8,Google,Colombo,Pixel 8
0,1,4,99,1.1670253922213827,-0.04410889209389428,0.7196605824810245,83000.0,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,Used,Colombo,256GB,Unknown,iPhone 11 Pro,Apple,Colombo,iPhone 11 Pro
0,0,4,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,181990.0,Apple iPhone 15 128GB (Brand New),Apple,iPhone 15 128GB,Brand New,Colombo,128GB,Unknown,iPhone 15,Apple,Colombo,iPhone 15
0,1,4,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,124999.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Colombo,128GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
0,1,10,121,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,239000.0,Apple iPhone 16 Pro 128GB (Used),Apple,iPhone 16 Pro 128GB,Used,Kurunegala,128GB,Unknown,iPhone 16 Pro,Apple,Kurunegala,iPhone 16 Pro
7,1,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,28000.0,Oppo A93S 5G 8GB 256GB (Used),Oppo,A93S 5G 8GB 256GB,Used,Colombo,8GB,Unknown,A93S,Oppo,Colombo,Other
0,1,3,128,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,13500.0,Apple iPhone 7 (Used),Apple,iPhone 7,Used,Batticaloa,Unknown,Unknown,iPhone 7,Apple,Batticaloa,iPhone 7
10,0,9,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,47900.0,Samsung Galaxy A07 6/128GB (Brand New),Samsung,Galaxy A07 6/128GB,Brand New,Kandy,128GB,Unknown,Galaxy A07 6,Samsung,Kandy,Other
0,1,6,120,1.1670253922213827,-0.04410889209389428,0.7196605824810245,254999.0,Apple iPhone 16 Plus 256GB (Used),Apple,iPhone 16 Plus 256GB,Used,Gampaha,256GB,Unknown,iPhone 16 Plus,Apple,Gampaha,iPhone 16 Plus
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,176999.0,Apple iPhone 14 Pro Max 128GB PURPLE FULLSET (Used),Apple,iPhone 14 Pro Max 128GB PURPLE FULLSET,Used,Colombo,128GB,Unknown,iPhone 14 Pro Max PURPLE,Apple,Colombo,Other
8,1,4,67,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,21000.0,Moto G24 POWER 4GB 128GB (Used),Other,Moto G24 POWER 4GB 128GB,Used,Colombo,4GB,Unknown,Moto G24 POWER,Other,Colombo,Other
9,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,22500.0,Realme 9i (Used),Realme,9i,Used,Colombo,Unknown,Unknown,9i,Realme,Colombo,Other
0,1,10,117,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,188000.0,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,Used,Kurunegala,128GB,Unknown,iPhone 15 Pro,Apple,Kurunegala,iPhone 15 Pro
3,1,4,67,-1.3775908800893195,-0.04410889209389428,0.7196605824810245,24000.0,Huawei P50 Pro 3GB 256GB (Used),Huawei,P50 Pro 3GB 256GB,Used,Colombo,3GB,Unknown,P50 Pro,Huawei,Colombo,Other
0,1,10,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,140000.0,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,Used,Kurunegala,128GB,Unknown,iPhone 15,Apple,Kurunegala,iPhone 15
9,1,4,67,-1.3675331082620044,-0.40199036952914174,-1.3895439382722716,21500.0,Realme C25 4GB RAM 128GB ROM (Used),Realme,C25 4GB RAM 128GB ROM,Used,Colombo,4GB,4GB,C25 ROM,Realme,Colombo,Other
0,1,10,111,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,147000.0,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,Used,Kurunegala,128GB,Unknown,iPhone 14 Pro,Apple,Kurunegala,iPhone 14 Pro
13,1,6,67,3.74181498001403,-0.04410889209389428,-1.3895439382722716,279000.0,Vivo X200 Ultra 512GB (Used),Vivo,X200 Ultra 512GB,Used,Gampaha,512GB,Unknown,X200 Ultra,Vivo,Gampaha,Other
13,1,4,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,10900.0,Vivo Y17 8GB|256GB (Used),Vivo,Y17 8GB|256GB,Used,Colombo,8GB,8GB,Y17,Vivo,Colombo,Y17
10,1,6,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,16500.0,Samsung Galaxy A05s (Used),Samsung,Galaxy A05s,Used,Gampaha,Unknown,Unknown,Galaxy A05s,Samsung,Gampaha,Other
0,1,4,108,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,85000.0,Apple iPhone 13 mini 5G (Used),Apple,iPhone 13 mini 5G,Used,Colombo,Unknown,Unknown,iPhone 13 mini,Apple,Colombo,iPhone 13 mini
0,1,6,118,3.74181498001403,-0.04410889209389428,0.7196605824810245,279999.0,Apple iPhone 15 Pro Max 512GB (Used),Apple,iPhone 15 Pro Max 512GB,Used,Gampaha,512GB,Unknown,iPhone 15 Pro Max,Apple,Gampaha,iPhone 15 Pro Max
0,1,10,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,115000.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Kurunegala,128GB,Unknown,iPhone 14,Apple,Kurunegala,iPhone 14
13,1,4,96,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,8300.0,Vivo Y93 6GB/128GB (Used),Vivo,Y93 6GB/128GB,Used,Colombo,6GB,6GB,Y93,Vivo,Colombo,Y93
0,1,4,129,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,22990.0,Apple iPhone 7 Plus 128GB (Used),Apple,iPhone 7 Plus 128GB,Used,Colombo,128GB,Unknown,iPhone 7 Plus,Apple,Colombo,iPhone 7 Plus
0,1,6,118,1.1670253922213827,-0.04410889209389428,0.7196605824810245,259999.0,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 15 Pro Max,Apple,Gampaha,iPhone 15 Pro Max
0,1,10,107,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,133000.0,Apple iPhone 13 Pro Max 128GB (Used),Apple,iPhone 13 Pro Max 128GB,Used,Kurunegala,128GB,Unknown,iPhone 13 Pro Max,Apple,Kurunegala,iPhone 13 Pro Max
0,1,4,106,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,118000.0,Apple iPhone 13 Pro 5G (Used),Apple,iPhone 13 Pro 5G,Used,Colombo,Unknown,Unknown,iPhone 13 Pro,Apple,Colombo,iPhone 13 Pro
0,1,10,128,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,13500.0,Apple iPhone 7 (Used),Apple,iPhone 7,Used,Kurunegala,Unknown,Unknown,iPhone 7,Apple,Kurunegala,iPhone 7
0,1,10,101,-0.7640667986231027,-0.04410889209389428,0.7196605824810245,59000.0,Apple iPhone 12 64GB (Used),Apple,iPhone 12 64GB,Used,Kurunegala,64GB,Unknown,iPhone 12,Apple,Kurunegala,iPhone 12
0,1,4,98,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,67000.0,Apple iPhone 11 Full Set Box (Used),Apple,iPhone 11 Full Set Box,Used,Colombo,Unknown,Unknown,iPhone 11 Box,Apple,Colombo,iPhone 11 Box
0,1,6,117,1.1670253922213827,-0.04410889209389428,0.7196605824810245,219999.0,Apple iPhone 15 Pro 256GB (Used),Apple,iPhone 15 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 15 Pro,Apple,Gampaha,iPhone 15 Pro
3,1,8,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,38500.0,Huawei Honor 6C (Used),Huawei,Honor 6C,Used,Kalutara,Unknown,Unknown,6C,Huawei,Kalutara,Other
0,1,8,107,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,105000.0,Apple iPhone 13 Pro Max 128GB (Used),Apple,iPhone 13 Pro Max 128GB,Used,Kalutara,128GB,Unknown,iPhone 13 Pro Max,Apple,Kalutara,iPhone 13 Pro Max
0,1,10,106,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,117000.0,Apple iPhone 13 Pro 128GB (Used),Apple,iPhone 13 Pro 128GB,Used,Kurunegala,128GB,Unknown,iPhone 13 Pro,Apple,Kurunegala,iPhone 13 Pro
0,1,6,117,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,209999.0,Apple iPhone 15 Pro 128GB (Used),Apple,iPhone 15 Pro 128GB,Used,Gampaha,128GB,Unknown,iPhone 15 Pro,Apple,Gampaha,iPhone 15 Pro
0,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,197000.0,Apple iPhone 16 5G 256GB full (Used),Apple,iPhone 16 5G 256GB full,Used,Colombo,256GB,Unknown,iPhone 16 full,Apple,Colombo,Other
0,1,4,103,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,110000.0,Apple iPhone 12 Pro Max (Used),Apple,iPhone 12 Pro Max,Used,Colombo,Unknown,Unknown,iPhone 12 Pro Max,Apple,Colombo,iPhone 12 Pro Max
0,1,6,132,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,30000.0,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,Used,Gampaha,Unknown,Unknown,iPhone SE 2,Apple,Gampaha,iPhone SE 2
0,1,4,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,98000.0,Apple iPhone 12 Pro 5G Full Set (Used),Apple,iPhone 12 Pro 5G Full Set,Used,Colombo,Unknown,Unknown,iPhone 12 Pro,Apple,Colombo,iPhone 12 Pro
14,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,21000.0,Xiaomi Redmi 9C (Used),Xiaomi,Redmi 9C,Used,Colombo,Unknown,Unknown,9C,Xiaomi,Colombo,Other
0,1,6,115,1.1670253922213827,-0.04410889209389428,0.7196605824810245,174999.0,Apple iPhone 15 256GB (Used),Apple,iPhone 15 256GB,Used,Gampaha,256GB,Unknown,iPhone 15,Apple,Gampaha,iPhone 15
2,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,32000.0,Honor X6 (Used),Honor,X6,Used,Colombo,Unknown,Unknown,X6,Honor,Colombo,Other
14,1,4,12,-1.3775908800893195,-0.04410889209389428,0.7196605824810245,19500.0,Xiaomi Redmi A5 3GB 64GB (Used),Xiaomi,Redmi A5 3GB 64GB,Used,Colombo,3GB,Unknown,A5,Xiaomi,Colombo,A5
0,1,6,115,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,161999.0,Apple iPhone 15 128GB (Used),Apple,iPhone 15 128GB,Used,Gampaha,128GB,Unknown,iPhone 15,Apple,Gampaha,iPhone 15
13,1,4,96,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,10780.0,Vivo Y93 6GB 128GB (Used),Vivo,Y93 6GB 128GB,Used,Colombo,6GB,Unknown,Y93,Vivo,Colombo,Y93
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,102000.0,Apple iPhone 13 5G- cinematic (Used),Apple,iPhone 13 5G- cinematic,Used,Colombo,Unknown,Unknown,iPhone 13 - cinematic,Apple,Colombo,Other
13,1,4,93,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,13350.0,Vivo Y17 8GB 256GB (Used),Vivo,Y17 8GB 256GB,Used,Colombo,8GB,Unknown,Y17,Vivo,Colombo,Y17
7,1,4,67,-1.3675331082620044,-0.04410889209389428,-1.3895439382722716,13500.0,Oppo A5s 4GB 64GB (Used),Oppo,A5s 4GB 64GB,Used,Colombo,4GB,Unknown,A5s,Oppo,Colombo,Other
8,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,59500.0,Moto Edge 50 Pro (Used),Other,Moto Edge 50 Pro,Used,Colombo,Unknown,Unknown,Moto Edge 50 Pro,Other,Colombo,Other
10,1,4,21,-1.3474175646073743,-0.04410889209389428,-1.3895439382722716,22500.0,Samsung Galaxy A12 6GB 128GB (Used),Samsung,Galaxy A12 6GB 128GB,Used,Colombo,6GB,Unknown,Galaxy A12,Samsung,Colombo,Galaxy A12
13,1,4,92,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,12850.0,Vivo Y11 8GB 256GB (Used),Vivo,Y11 8GB 256GB,Used,Colombo,8GB,Unknown,Y11,Vivo,Colombo,Y11
0,1,6,112,1.1670253922213827,-0.04410889209389428,0.7196605824810245,219999.0,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro Max,Apple,Gampaha,iPhone 14 Pro Max
2,1,4,67,3.74181498001403,-0.04410889209389428,0.7196605824810245,208500.0,Honor MAGIC 7 Pro 12 512GB (Used),Honor,MAGIC 7 Pro 12 512GB,Used,Colombo,512GB,Unknown,MAGIC 7 Pro 12,Honor,Colombo,Other
10,1,6,23,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,30000.0,Samsung Galaxy A15 (Used),Samsung,Galaxy A15,Used,Gampaha,Unknown,Unknown,Galaxy A15,Samsung,Gampaha,Galaxy A15
0,1,4,137,1.1670253922213827,-0.04410889209389428,0.7196605824810245,46000.0,Apple iPhone XS 256GB (Used),Apple,iPhone XS 256GB,Used,Colombo,256GB,Unknown,iPhone XS,Apple,Colombo,iPhone XS
0,1,6,112,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,209999.0,Apple iPhone 14 Pro Max 128GB (Used),Apple,iPhone 14 Pro Max 128GB,Used,Gampaha,128GB,Unknown,iPhone 14 Pro Max,Apple,Gampaha,iPhone 14 Pro Max
7,1,4,10,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,13950.0,Oppo A31 8GB 256GB (Used),Oppo,A31 8GB 256GB,Used,Colombo,8GB,Unknown,A31,Oppo,Colombo,A31
15,1,13,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,18000.0,ZTE Blade 128GB (Used),ZTE,Blade 128GB,Used,Puttalam,128GB,Unknown,Blade,ZTE,Puttalam,Other
6,1,4,1,-1.246839846334224,-0.04410889209389428,0.7196605824810245,158500.0,OnePlus 13 16GB 512G (Used),OnePlus,13 16GB 512G,Used,Colombo,16GB,Unknown,13,OnePlus,Colombo,13
10,0,9,52,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,218000.0,Samsung Galaxy S25 (Brand New),Samsung,Galaxy S25,Brand New,Kandy,Unknown,Unknown,Galaxy S25,Samsung,Kandy,Galaxy S25
14,1,4,67,-1.3675331082620044,-0.04410889209389428,-1.3895439382722716,9500.0,Xiaomi Redmi A2 plus 4GB 64GB (Used),Xiaomi,Redmi A2 plus 4GB 64GB,Used,Colombo,4GB,Unknown,A2 plus,Xiaomi,Colombo,Other
10,1,11,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,195000.0,Samsung Galaxy S24 Ultra 256gb (Used),Samsung,Galaxy S24 Ultra 256gb,Used,Matara,256GB,Unknown,Galaxy S24 Ultra 256gb,Samsung,Matara,Other
0,1,6,111,1.1670253922213827,-0.04410889209389428,0.7196605824810245,174999.0,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
0,0,4,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,419900.0,Apple iPhone 17 Pro Max 256GB (Brand New),Apple,iPhone 17 Pro Max 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro Max,Apple,Colombo,iPhone 17 Pro Max
0,1,6,111,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,164999.0,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,Used,Gampaha,128GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
13,1,4,95,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,10997.0,Vivo Y85 4GB 64GB (Used),Vivo,Y85 4GB 64GB,Used,Colombo,4GB,Unknown,Y85,Vivo,Colombo,Y85
0,1,6,109,1.1670253922213827,-0.04410889209389428,0.7196605824810245,132999.0,Apple iPhone 14 256GB (Used),Apple,iPhone 14 256GB,Used,Gampaha,256GB,Unknown,iPhone 14,Apple,Gampaha,iPhone 14
0,0,4,119,1.1670253922213827,-0.04410889209389428,0.7196605824810245,241990.0,Apple iPhone 16 256GB (Brand New),Apple,iPhone 16 256GB,Brand New,Colombo,256GB,Unknown,iPhone 16,Apple,Colombo,iPhone 16
0,1,6,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,119999.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Gampaha,128GB,Unknown,iPhone 14,Apple,Gampaha,iPhone 14
5,1,13,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,9500.0,Nokia C01 Plus (Used),Nokia,C01 Plus,Used,Puttalam,Unknown,Unknown,C01 Plus,Nokia,Puttalam,Other
7,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,129990.0,Oppo Reno (Used),Oppo,Reno,Used,Colombo,Unknown,Unknown,Reno,Oppo,Colombo,Other
0,1,4,137,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,55000.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Colombo,Unknown,Unknown,iPhone XS,Apple,Colombo,iPhone XS
0,1,9,97,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,45000.0,Apple iPhone 11 (Used),Apple,iPhone 11,Used,Kandy,Unknown,Unknown,iPhone 11,Apple,Kandy,iPhone 11
15,1,6,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,18000.0,ZTE nubia V70 Max (Used),ZTE,nubia V70 Max,Used,Gampaha,Unknown,Unknown,nubia V70 Max,ZTE,Gampaha,Other
7,1,8,10,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,14998.0,Oppo A31 8GB 256GB (Used),Oppo,A31 8GB 256GB,Used,Kalutara,8GB,Unknown,A31,Oppo,Kalutara,A31
7,1,6,10,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,14990.0,Oppo A31 256GB (Used),Oppo,A31 256GB,Used,Gampaha,256GB,Unknown,A31,Oppo,Gampaha,A31
13,1,8,92,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,13998.0,Vivo Y11 8GB 256GB (Used),Vivo,Y11 8GB 256GB,Used,Kalutara,8GB,Unknown,Y11,Vivo,Kalutara,Y11
